line_no,word,pos_list,n_senses,declared_cefr,source_oxford_badge,badge_match,src_cambridge_flag,src_oxford_flag,card_status,card_reason,tags
2952,observer,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2953,occupation,noun,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2954,obstacle,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2955,operator,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2956,opera,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2957,occupy,verb,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2958,organic,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2959,overcome,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2960,outstanding,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2961,overnight,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2962,partnership,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2963,penalty,noun,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2964,peer,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2965,placement,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2966,precise,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2967,pity,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2968,pride,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2969,programming,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2970,progressive,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2971,progressive,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2972,proportion,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2973,pursuit,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2974,promotion,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2975,puzzle,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2976,rail,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source,Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2977,rating,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2978,receiver,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2979,recovery,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2980,recovery,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2981,referee,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2982,referee,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2983,recognition,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2984,registration,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2985,relieve,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2986,resolution,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2987,retirement,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2988,restriction,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2989,rocky,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C2 [per-def])",Audio::Cambridge Oxford_5000 Source::Oxford
2990,romance,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2991,rocket,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2992,scandal,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2993,scholar,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2994,screening,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2995,scholarship,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2996,seminar,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_S Oxford_5000 Source::Oxford
2997,sexy,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2998,significance,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_3000 Source::Oxford
2999,signature,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3000,speculate,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3001,speculation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3002,spoil,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
3003,strip (long narrow piece),noun,2,C1,,no,Oxford,Oxford,mismatch,2/2 senses failed: word-not-in-source,Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
3004,strictly,adverb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
3005,stunning,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3006,tag,noun|verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3007,sympathetic,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3008,temple,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3009,terms,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Oxford CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
3010,thesis,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3011,terror,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3012,tragic,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3013,tissue,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
3014,transmit,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
3015,trap,noun|verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
3016,tribe,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3017,uncertainty,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
3018,undertake,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
3019,unity,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3020,viewpoint,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3021,variation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
3022,wander,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3023,withdraw,verb,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
3024,worm,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
3025,worm,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
